"","ï..year","thesis","length","shoot1yo","length1yo","rank1yo","c","v","m","b","X.oss","X.newshoots"
"797",2020,"AUTOR","VLo",83,66.5,12,0,0,1,0,1,1
"798",2020,"AUTOR","VLo",83,66.5,13,0,1,0,0,1,1
"799",2020,"AUTOR","VLo",83,66.5,14,0,1,0,0,1,1
"800",2020,"AUTOR","VLo",83,66.5,15,0,1,0,0,1,1
"801",2020,"AUTOR","VLo",83,66.5,16,0,2,0,0,2,1
"802",2020,"AUTOR","VLo",83,66.5,17,0,2,0,0,2,1
"803",2020,"AUTOR","VLo",83,66.5,18,0,3,0,0,3,1
"804",2020,"AUTOR","Me",84,16,1,0,0,0,1,1,0
"805",2020,"AUTOR","Me",84,16,2,0,0,0,1,1,0
"806",2020,"AUTOR","Me",84,16,3,0,0,0,1,1,0
"807",2020,"AUTOR","Me",84,16,4,0,1,0,0,1,1
"808",2020,"AUTOR","Me",84,16,5,0,0,0,1,1,0
"809",2020,"AUTOR","Me",84,16,6,2,1,2,0,4,2
"810",2020,"AUTOR","Me",84,16,7,1,0,0,0,1,1
"811",2020,"AUTOR","Me",84,16,8,0,0,1,0,1,1
"812",2020,"AUTOR","Lo",85,22.5,1,0,0,0,1,1,0
"813",2020,"AUTOR","Lo",85,22.5,2,0,0,0,1,1,0
"814",2020,"AUTOR","Lo",85,22.5,3,0,0,0,1,1,1
"815",2020,"AUTOR","Lo",85,22.5,4,0,0,0,1,1,1
"816",2020,"AUTOR","Lo",85,22.5,5,3,1,1,0,3,2
"817",2020,"AUTOR","Lo",85,22.5,6,4,1,1,0,3,2
"818",2020,"AUTOR","Lo",85,22.5,7,5,0,2,0,3,2
"819",2020,"AUTOR","VLo",86,45,1,0,0,1,0,1,0
"820",2020,"AUTOR","VLo",86,45,2,0,1,0,0,1,1
"821",2020,"AUTOR","VLo",86,45,3,0,1,0,0,1,1
"822",2020,"AUTOR","VLo",86,45,4,0,1,0,0,1,1
"823",2020,"AUTOR","VLo",86,45,5,2,2,1,0,4,1
"824",2020,"AUTOR","VLo",86,45,6,4,1,2,0,4,2
"825",2020,"AUTOR","VLo",86,45,7,3,0,4,0,5,2
"826",2020,"AUTOR","VLo",86,45,8,0,1,0,0,1,1
"827",2020,"AUTOR","VLo",86,45,9,0,0,1,0,1,1
"828",2020,"AUTOR","VLo",86,45,10,1,2,1,0,4,2
"829",2020,"AUTOR","VLo",86,45,11,0,0,1,0,1,1
"830",2020,"AUTOR","VLo",86,45,12,0,1,0,0,1,1
"831",2020,"AUTOR","VLo",86,45,13,0,1,0,0,1,1
"832",2020,"AUTOR","VLo",86,45,14,0,1,1,0,2,2
"845",2020,"AUTOR","Sh",88,4.5,1,0,1,0,0,1,0
"846",2020,"AUTOR","Sh",88,4.5,2,0,0,0,1,1,1
"847",2020,"AUTOR","Sh",88,4.5,3,1,2,0,0,3,2
"848",2020,"AUTOR","Sh",88,4.5,4,0,0,1,0,1,1
"859",2020,"AUTOR","VLo",90,41,1,0,0,1,0,1,0
"860",2020,"AUTOR","VLo",90,41,2,0,1,0,0,1,0
"861",2020,"AUTOR","VLo",90,41,3,0,0,0,1,1,0
"862",2020,"AUTOR","VLo",90,41,4,0,1,0,0,1,0
"863",2020,"AUTOR","VLo",90,41,5,1,4,1,0,6,1
"864",2020,"AUTOR","VLo",90,41,6,1,0,0,0,1,1
"865",2020,"AUTOR","VLo",90,41,7,0,1,0,0,1,2
"866",2020,"AUTOR","VLo",90,41,8,0,0,1,0,1,1
"867",2020,"AUTOR","VLo",90,41,9,4,1,2,0,4,2
"868",2020,"AUTOR","VLo",90,41,10,4,2,1,0,4,3
"869",2020,"AUTOR","VLo",90,41,11,5,2,1,0,4,2
"870",2020,"AUTOR","VLo",90,41,12,3,1,0,0,2,2
"871",2020,"AUTOR","VLo",90,41,13,5,1,0,0,2,1
"872",2020,"AUTOR","VLo",90,41,14,0,0,1,0,1,0
"873",2020,"AUTOR","VLo",90,41,15,0,0,1,0,1,1
"874",2020,"AUTOR","VLo",90,41,16,0,0,1,0,1,1
"875",2020,"AUTOR","VLo",90,41,17,0,0,1,0,1,1
"876",2020,"AUTOR","VLo",90,41,18,2,0,0,0,1,1
"877",2020,"AUTOR","VLo",90,41,19,3,0,0,0,1,1
"878",2020,"AUTOR","Sh",91,2,1,0,1,0,0,1,0
"879",2020,"AUTOR","Sh",91,2,2,2,3,0,0,4,1
"880",2020,"AUTOR","Me",92,18,1,0,0,0,1,1,0
"881",2020,"AUTOR","Me",92,18,2,0,0,0,1,1,0
"882",2020,"AUTOR","Me",92,18,3,0,1,0,0,1,0
"883",2020,"AUTOR","Me",92,18,4,0,0,1,0,1,0
"884",2020,"AUTOR","Me",92,18,5,6,4,1,0,6,2
"885",2020,"AUTOR","Me",92,18,6,2,1,3,0,5,2
"886",2020,"AUTOR","Me",92,18,7,0,1,0,0,1,1
"887",2020,"AUTOR","Sh",93,4,1,0,0,0,1,1,0
"888",2020,"AUTOR","Sh",93,4,2,0,0,0,1,1,0
"889",2020,"AUTOR","Sh",93,4,3,0,0,0,1,1,0
"890",2020,"AUTOR","Sh",93,4,4,2,1,0,0,2,1
"891",2020,"AUTOR","Sh",93,4,5,0,1,2,0,3,2
"892",2020,"AUTOR","Sh",94,3,1,0,0,1,0,1,0
"893",2020,"AUTOR","Sh",94,3,2,0,0,0,1,1,0
"894",2020,"AUTOR","Sh",94,3,3,0,1,0,0,1,1
"895",2020,"AUTOR","Sh",94,3,4,0,2,0,0,2,2
"896",2020,"AUTOR","VLo",95,43.5,1,0,0,1,0,1,0
"897",2020,"AUTOR","VLo",95,43.5,2,0,0,0,1,1,0
"898",2020,"AUTOR","VLo",95,43.5,3,0,0,0,1,1,0
"899",2020,"AUTOR","VLo",95,43.5,4,0,0,0,1,1,0
"900",2020,"AUTOR","VLo",95,43.5,5,0,0,1,0,1,1
"901",2020,"AUTOR","VLo",95,43.5,6,5,5,2,0,8,4
"902",2020,"AUTOR","VLo",95,43.5,7,5,0,3,0,4,2
"903",2020,"AUTOR","VLo",95,43.5,8,0,1,1,0,2,1
"904",2020,"AUTOR","VLo",95,43.5,9,5,2,1,0,4,3
"905",2020,"AUTOR","VLo",95,43.5,10,0,0,1,0,1,1
"906",2020,"AUTOR","VLo",95,43.5,11,0,0,1,0,1,1
"907",2020,"AUTOR","VLo",95,43.5,12,0,0,1,0,1,1
"908",2020,"AUTOR","VLo",95,43.5,13,0,0,1,0,1,1
"909",2020,"AUTOR","VLo",95,43.5,14,0,0,1,0,1,1
"910",2020,"AUTOR","VLo",95,43.5,15,4,2,1,0,4,4
"911",2020,"AUTOR","VLo",95,43.5,16,0,0,1,0,1,1
"915",2020,"AUTOR","Lo",97,26,1,0,0,0,1,1,0
"916",2020,"AUTOR","Lo",97,26,2,0,0,0,1,1,0
"917",2020,"AUTOR","Lo",97,26,3,0,1,0,0,1,1
"918",2020,"AUTOR","Lo",97,26,4,1,0,0,0,1,1
"919",2020,"AUTOR","Lo",97,26,5,4,1,3,0,5,1
"920",2020,"AUTOR","Lo",97,26,6,3,0,2,0,3,1
"921",2020,"AUTOR","Lo",97,26,7,0,1,0,0,1,1
"922",2020,"AUTOR","Lo",97,26,8,5,1,0,0,2,1
"923",2020,"AUTOR","Lo",97,26,9,0,0,1,0,1,1
"931",2020,"AUTOR","Sh",99,2.5,1,2,1,0,0,2,1
"932",2020,"AUTOR","VLo",100,72,1,0,1,0,0,1,1
"933",2020,"AUTOR","VLo",100,72,2,0,1,0,0,1,1
"934",2020,"AUTOR","VLo",100,72,3,0,0,0,1,1,1
"935",2020,"AUTOR","VLo",100,72,4,0,1,0,0,1,1
"936",2020,"AUTOR","VLo",100,72,5,0,2,0,0,2,1
"937",2020,"AUTOR","VLo",100,72,6,0,0,2,0,2,2
"938",2020,"AUTOR","VLo",100,72,7,0,1,1,0,2,1
"939",2020,"AUTOR","VLo",100,72,8,2,2,0,0,3,1
"940",2020,"AUTOR","VLo",100,72,9,2,2,2,0,5,1
"941",2020,"AUTOR","VLo",100,72,10,0,1,0,0,1,1
"942",2020,"AUTOR","VLo",100,72,11,0,1,0,0,1,1
"943",2020,"AUTOR","VLo",100,72,12,0,1,0,0,1,1
"944",2020,"AUTOR","VLo",100,72,13,0,1,0,0,1,1
"945",2020,"AUTOR","VLo",100,72,14,0,1,0,0,1,1
"946",2020,"AUTOR","VLo",100,72,15,0,1,0,0,1,1
"947",2020,"AUTOR","VLo",100,72,16,0,1,0,0,1,1
"948",2020,"AUTOR","VLo",100,72,17,0,1,0,0,1,1
"949",2020,"AUTOR","VLo",100,72,18,0,0,1,0,1,1
"950",2020,"AUTOR","VLo",100,72,19,0,0,1,0,1,1
"951",2020,"AUTOR","VLo",100,72,20,0,0,1,0,1,1
"952",2020,"AUTOR","VLo",100,72,21,0,1,0,0,1,1
"953",2020,"AUTOR","VLo",100,72,22,0,1,0,0,1,1
"954",2020,"AUTOR","VLo",100,72,23,0,3,0,0,3,2
"966",2020,"AUTOR","Me",102,10,1,0,1,0,0,1,0
"967",2020,"AUTOR","Me",102,10,2,0,1,0,0,1,0
"968",2020,"AUTOR","Me",102,10,3,0,0,0,1,1,0
"969",2020,"AUTOR","Me",102,10,4,2,1,1,0,3,1
"970",2020,"AUTOR","Me",102,10,5,0,1,1,0,2,2
"971",2020,"AUTOR","Me",102,10,6,0,1,0,0,1,1
"972",2020,"AUTOR","Me",102,10,7,5,1,0,0,2,1
"973",2020,"AUTOR","Sh",103,2.5,1,0,0,0,1,1,0
"974",2020,"AUTOR","Sh",103,2.5,2,0,0,0,1,1,0
"975",2020,"AUTOR","Sh",103,2.5,3,0,0,1,0,1,0
"976",2020,"AUTOR","Sh",103,2.5,4,1,0,3,0,4,2
"977",2020,"AUTOR","Lo",104,33,1,0,1,0,0,1,0
"978",2020,"AUTOR","Lo",104,33,2,0,1,0,0,1,0
"979",2020,"AUTOR","Lo",104,33,3,0,1,0,0,1,0
"980",2020,"AUTOR","Lo",104,33,4,0,0,1,0,1,1
"981",2020,"AUTOR","Lo",104,33,5,0,1,3,0,4,2
"982",2020,"AUTOR","Lo",104,33,6,0,1,0,0,1,1
"983",2020,"AUTOR","Lo",104,33,7,0,0,1,0,1,1
"984",2020,"AUTOR","Lo",104,33,8,0,0,1,0,1,2
"985",2020,"AUTOR","Lo",104,33,9,0,0,1,0,1,2
"986",2020,"AUTOR","Lo",104,33,10,0,0,1,0,1,1
"987",2020,"AUTOR","Lo",104,33,11,0,1,0,0,1,1
"988",2020,"AUTOR","Lo",104,33,12,0,0,1,0,1,1
"989",2020,"AUTOR","Sh",105,2.5,1,0,0,1,0,1,1
"990",2020,"AUTOR","Sh",105,2.5,2,0,1,0,0,1,1
"991",2020,"AUTOR","Sh",105,2.5,3,3,1,1,0,3,1
"996",2020,"AUTOR","Lo",107,30,1,0,1,0,0,1,1
"997",2020,"AUTOR","Lo",107,30,2,0,0,1,0,1,1
"998",2020,"AUTOR","Lo",107,30,3,0,0,0,1,1,0
"999",2020,"AUTOR","Lo",107,30,4,0,2,1,0,3,2
"1000",2020,"AUTOR","Lo",107,30,5,2,1,2,0,4,2
"1001",2020,"AUTOR","Lo",107,30,6,0,0,1,0,1,2
"1002",2020,"AUTOR","Lo",107,30,7,6,3,1,0,5,2
"1003",2020,"AUTOR","Lo",107,30,8,0,0,1,0,1,2
"1004",2020,"AUTOR","Lo",107,30,9,0,0,1,0,1,2
"1005",2020,"AUTOR","Lo",107,30,10,0,0,1,0,1,2
"1006",2020,"AUTOR","Lo",107,30,11,0,1,0,0,1,1
"1007",2020,"AUTOR","Lo",107,30,12,0,0,1,0,1,1
"1008",2020,"AUTOR","Lo",107,30,13,0,0,1,0,1,1
"1022",2020,"AUTOR","Me",109,5.5,1,0,0,0,1,1,1
"1023",2020,"AUTOR","Me",109,5.5,2,0,1,0,0,1,2
"1024",2020,"AUTOR","Me",109,5.5,3,3,3,0,0,4,2
"1025",2020,"AUTOR","Me",109,5.5,4,0,1,2,0,3,0
"1026",2020,"AUTOR","Me",109,5.5,5,3,1,0,0,2,1
"1027",2020,"AUTOR","Lo",110,33,1,0,0,0,1,1,0
"1028",2020,"AUTOR","Lo",110,33,2,0,0,0,1,1,0
"1029",2020,"AUTOR","Lo",110,33,3,0,0,0,1,1,0
"1030",2020,"AUTOR","Lo",110,33,4,1,3,0,0,4,2
"1031",2020,"AUTOR","Lo",110,33,5,1,1,2,0,4,2
"1032",2020,"AUTOR","Lo",110,33,6,0,0,1,0,1,1
"1033",2020,"AUTOR","Lo",110,33,7,0,0,1,0,1,1
"1034",2020,"AUTOR","Lo",110,33,8,0,0,1,0,1,1
"1035",2020,"AUTOR","Lo",110,33,9,0,0,1,0,1,1
"1036",2020,"AUTOR","Lo",110,33,10,0,0,1,0,1,1
"1037",2020,"AUTOR","Lo",110,33,11,0,0,1,0,1,1
"1038",2020,"AUTOR","Lo",110,33,12,0,0,1,0,1,1
"1039",2020,"AUTOR","Lo",110,33,13,0,0,1,0,1,1
"1040",2020,"AUTOR","Lo",110,33,14,0,0,1,0,1,1
"1041",2020,"AUTOR","Lo",110,33,15,0,1,0,0,1,1
"1042",2020,"AUTOR","Lo",110,33,16,2,1,0,0,1,1
"1043",2020,"AUTOR","VLo",111,43,1,0,0,0,1,1,1
"1044",2020,"AUTOR","VLo",111,43,2,0,0,0,1,1,0
"1045",2020,"AUTOR","VLo",111,43,3,0,0,0,1,1,0
"1046",2020,"AUTOR","VLo",111,43,4,0,0,0,1,1,0
"1047",2020,"AUTOR","VLo",111,43,5,0,1,0,0,1,0
"1048",2020,"AUTOR","VLo",111,43,6,0,1,0,0,1,0
"1049",2020,"AUTOR","VLo",111,43,7,4,2,0,0,3,0
"1050",2020,"AUTOR","VLo",111,43,8,2,2,2,0,5,0
"1051",2020,"AUTOR","VLo",111,43,9,0,1,0,0,1,2
"1052",2020,"AUTOR","VLo",111,43,10,0,1,0,0,1,2
"1053",2020,"AUTOR","VLo",111,43,11,0,0,1,0,1,1
"1054",2020,"AUTOR","VLo",111,43,12,0,0,1,0,1,1
"1055",2020,"AUTOR","VLo",111,43,13,0,0,1,0,1,1
"1056",2020,"AUTOR","VLo",111,43,14,0,0,1,0,1,1
"1057",2020,"AUTOR","VLo",111,43,15,0,0,1,0,1,1
"1058",2020,"AUTOR","VLo",111,43,16,0,0,1,0,1,1
"1059",2020,"AUTOR","VLo",111,43,17,0,1,0,0,1,1
"1060",2020,"AUTOR","VLo",111,43,18,0,1,0,0,1,1
"1061",2020,"AUTOR","VLo",111,43,19,0,1,0,0,1,1
"1062",2020,"AUTOR","VLo",111,43,20,4,0,0,0,1,2
"1073",2020,"AUTOR","Sh",115,4.8,1,0,1,0,0,1,1
"1074",2020,"AUTOR","Sh",115,4.8,2,0,0,1,0,1,1
"1075",2020,"AUTOR","Sh",115,4.8,3,1,1,0,0,2,1
"1076",2020,"AUTOR","Sh",115,4.8,4,2,1,1,0,3,1
"1077",2020,"AUTOR","Lo",116,38.5,1,0,1,0,0,1,0
"1078",2020,"AUTOR","Lo",116,38.5,2,0,0,1,0,1,1
"1079",2020,"AUTOR","Lo",116,38.5,3,0,0,1,0,1,1
"1080",2020,"AUTOR","Lo",116,38.5,4,0,0,0,1,1,0
"1081",2020,"AUTOR","Lo",116,38.5,5,4,2,1,0,4,2
"1082",2020,"AUTOR","Lo",116,38.5,6,0,0,1,0,1,1
"1083",2020,"AUTOR","Lo",116,38.5,7,0,0,1,0,1,1
"1084",2020,"AUTOR","Lo",116,38.5,8,0,0,1,0,1,1
"1085",2020,"AUTOR","Lo",116,38.5,9,0,0,1,0,1,1
"1086",2020,"AUTOR","Lo",116,38.5,10,0,0,1,0,1,1
"1087",2020,"AUTOR","Lo",116,38.5,11,0,0,1,0,1,1
"1088",2020,"AUTOR","Lo",116,38.5,12,0,0,1,0,1,1
"1089",2020,"AUTOR","Lo",116,38.5,13,1,1,0,0,2,1
"1090",2020,"AUTOR","VLo",117,43.5,1,0,1,0,0,1,1
"1091",2020,"AUTOR","VLo",117,43.5,2,0,1,0,0,1,1
"1092",2020,"AUTOR","VLo",117,43.5,3,0,1,0,0,1,1
"1093",2020,"AUTOR","VLo",117,43.5,4,0,1,0,0,1,1
"1094",2020,"AUTOR","VLo",117,43.5,5,0,1,0,0,1,1
"1095",2020,"AUTOR","VLo",117,43.5,6,0,1,0,0,1,1
"1096",2020,"AUTOR","VLo",117,43.5,7,2,1,3,0,5,2
"1097",2020,"AUTOR","VLo",117,43.5,8,4,1,3,0,5,2
"1098",2020,"AUTOR","VLo",117,43.5,9,0,1,0,0,1,1
"1099",2020,"AUTOR","VLo",117,43.5,10,0,1,0,0,1,1
"1100",2020,"AUTOR","VLo",117,43.5,11,0,0,1,0,1,1
"1101",2020,"AUTOR","VLo",117,43.5,12,0,0,1,0,1,1
"1102",2020,"AUTOR","VLo",117,43.5,13,0,0,1,0,1,1
"1103",2020,"AUTOR","VLo",117,43.5,14,0,0,1,0,1,1
"1104",2020,"AUTOR","VLo",117,43.5,15,0,0,1,0,1,1
"1105",2020,"AUTOR","VLo",117,43.5,16,0,0,1,0,1,1
"1106",2020,"AUTOR","VLo",117,43.5,17,0,1,0,0,1,1
"1107",2020,"AUTOR","VLo",117,43.5,18,0,2,0,0,2,1
"1108",2020,"AUTOR","Sh",118,2,1,0,1,0,0,1,0
"1109",2020,"AUTOR","Sh",118,2,2,0,2,2,0,4,2
