"tesi","Length","type","shoot","Tree","rank_node","c","v","m","cl","nu","b","tot_buds","new_shoots","n_lateral_buds","n_apical_buds","which_apicals"
"AUTOR",42,"VLo",70,10,9,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",42,"VLo",70,10,10,0,0,1,1,4,0,1,1,1,0,NA
"AUTOR",42,"VLo",70,10,11,1,2,0,0,0,0,3,2,3,0,NA
"AUTOR",42,"VLo",70,10,12,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",42,"VLo",70,10,13,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",42,"VLo",70,10,14,0,0,1,1,4,0,1,1,1,0,NA
"AUTOR",42,"VLo",70,10,15,0,0,1,1,4,0,1,1,1,0,NA
"AUTOR",5,"Sh",71,10,1,0,1,0,0,0,0,1,0,1,0,NA
"AUTOR",5,"Sh",71,10,2,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",5,"Sh",71,10,3,1,1,0,0,0,0,2,1,2,0,NA
"AUTOR",5,"Sh",71,10,4,1,1,1,0,0,0,3,1,3,0,NA
"AUTOR",5,"Sh",71,10,5,1,0,2,1,4,0,4,0,3,1,"M"
"AUTOR",3,"Sh",72,10,1,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",3,"Sh",72,10,2,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",3,"Sh",72,10,3,1,1,0,0,0,0,3,0,2,1,"V"
"AUTOR",38.5,"Lo",73,10,1,0,1,0,0,0,0,1,0,1,0,NA
"AUTOR",38.5,"Lo",73,10,2,0,1,0,0,0,0,1,0,1,0,NA
"AUTOR",38.5,"Lo",73,10,3,0,1,1,0,0,0,2,1,2,0,NA
"AUTOR",38.5,"Lo",73,10,4,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",38.5,"Lo",73,10,5,1,2,1,0,0,0,4,3,4,0,NA
"AUTOR",38.5,"Lo",73,10,6,1,2,1,0,0,0,4,3,4,0,NA
"AUTOR",38.5,"Lo",73,10,7,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",38.5,"Lo",73,10,8,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",38.5,"Lo",73,10,9,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",38.5,"Lo",73,10,10,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",38.5,"Lo",73,10,11,0,0,1,0,0,0,1,0,1,0,NA
"AUTOR",38.5,"Lo",73,10,12,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",38.5,"Lo",73,10,13,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",38.5,"Lo",73,10,14,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",14.5,"Me",74,10,1,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",14.5,"Me",74,10,2,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",14.5,"Me",74,10,3,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",14.5,"Me",74,10,4,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",14.5,"Me",74,10,5,1,1,2,0,0,0,4,2,4,0,NA
"AUTOR",14.5,"Me",74,10,6,1,1,3,0,0,0,5,1,5,0,NA
"AUTOR",14.5,"Me",74,10,7,1,0,0,0,0,0,2,0,1,1,"V"
"AUTOR",35.5,"Lo",75,10,1,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",35.5,"Lo",75,10,2,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",35.5,"Lo",75,10,3,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",35.5,"Lo",75,10,4,1,2,0,0,0,0,3,1,3,0,NA
"AUTOR",35.5,"Lo",75,10,5,1,2,0,0,0,0,3,2,3,0,NA
"AUTOR",35.5,"Lo",75,10,6,1,1,2,0,0,0,4,1,4,0,NA
"AUTOR",35.5,"Lo",75,10,7,1,3,0,0,0,0,4,2,4,0,NA
"AUTOR",35.5,"Lo",75,10,8,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",35.5,"Lo",75,10,9,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",35.5,"Lo",75,10,10,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",35.5,"Lo",75,10,11,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",35.5,"Lo",75,10,12,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",35.5,"Lo",75,10,13,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",35.5,"Lo",75,10,14,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",35.5,"Lo",75,10,15,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",13.5,"Me",76,10,1,0,0,1,0,0,0,1,0,1,0,NA
"AUTOR",13.5,"Me",76,10,2,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",13.5,"Me",76,10,3,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",13.5,"Me",76,10,4,1,3,0,0,0,0,4,2,4,0,NA
"AUTOR",13.5,"Me",76,10,5,1,1,2,0,0,0,4,2,4,0,NA
"AUTOR",13.5,"Me",76,10,6,1,1,1,1,3,0,3,1,3,0,NA
"AUTOR",13.5,"Me",76,10,7,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",28,"Lo",77,10,1,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",28,"Lo",77,10,2,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",28,"Lo",77,10,3,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",28,"Lo",77,10,4,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",28,"Lo",77,10,5,0,2,0,0,0,0,2,1,2,0,NA
"AUTOR",28,"Lo",77,10,6,1,1,0,0,0,0,2,1,2,0,NA
"AUTOR",28,"Lo",77,10,7,0,0,1,1,3,0,1,1,1,0,NA
"AUTOR",28,"Lo",77,10,8,1,1,0,0,0,0,2,1,2,0,NA
"AUTOR",28,"Lo",77,10,9,1,2,0,0,0,0,3,1,3,0,NA
"AUTOR",28,"Lo",77,10,10,0,0,1,1,3,0,1,1,1,0,NA
"AUTOR",28,"Lo",77,10,11,1,2,0,0,0,0,3,1,3,0,NA
"AUTOR",28,"Lo",77,10,12,0,0,1,1,2,0,1,1,1,0,NA
"AUTOR",28,"Lo",77,10,13,0,0,1,1,3,0,1,1,1,0,NA
"AUTOR",28,"Lo",77,10,14,0,0,1,1,3,0,1,1,1,0,NA
"AUTOR",28,"Lo",77,10,15,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",28,"Lo",77,10,16,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",14,"Me",78,10,1,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",14,"Me",78,10,2,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",14,"Me",78,10,3,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",14,"Me",78,10,4,0,0,1,1,1,0,1,0,1,0,NA
"AUTOR",14,"Me",78,10,5,1,1,1,1,1,0,3,2,3,0,NA
"AUTOR",14,"Me",78,10,6,0,0,1,1,4,0,1,1,1,0,NA
"AUTOR",14,"Me",78,10,7,1,0,1,0,0,0,3,0,2,1,"M"
"AUTOR",22,"Lo",79,10,1,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",22,"Lo",79,10,2,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",22,"Lo",79,10,3,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",22,"Lo",79,10,4,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",22,"Lo",79,10,5,1,0,1,1,3,0,2,1,2,0,NA
"AUTOR",22,"Lo",79,10,6,1,2,3,0,0,0,6,2,6,0,NA
"AUTOR",22,"Lo",79,10,7,1,0,2,1,3,0,3,1,3,0,NA
"AUTOR",22,"Lo",79,10,8,0,0,1,1,2,0,1,1,1,0,NA
"AUTOR",22,"Lo",79,10,9,1,1,1,1,3,0,3,2,3,0,NA
"AUTOR",38,"Lo",80,10,1,0,0,1,0,0,0,1,0,1,0,NA
"AUTOR",38,"Lo",80,10,2,1,0,0,0,0,0,1,0,1,0,NA
"AUTOR",38,"Lo",80,10,3,1,0,0,0,0,0,1,1,1,0,NA
"AUTOR",38,"Lo",80,10,4,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",38,"Lo",80,10,5,0,1,1,1,1,0,2,2,2,0,NA
"AUTOR",38,"Lo",80,10,6,1,2,2,0,0,0,5,3,5,0,NA
"AUTOR",38,"Lo",80,10,7,1,0,4,2,4,0,5,0,5,0,NA
"AUTOR",38,"Lo",80,10,8,1,1,3,1,3,0,5,1,5,0,NA
"AUTOR",38,"Lo",80,10,9,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",38,"Lo",80,10,10,1,1,1,1,3,0,3,3,3,0,NA
"AUTOR",38,"Lo",80,10,11,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",66.5,"VLo",83,10,1,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",66.5,"VLo",83,10,2,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",66.5,"VLo",83,10,3,0,0,1,1,2,0,1,1,1,0,NA
"AUTOR",66.5,"VLo",83,10,4,1,1,0,0,0,0,2,1,2,0,NA
"AUTOR",66.5,"VLo",83,10,5,1,3,0,0,0,0,4,2,4,0,NA
"AUTOR",66.5,"VLo",83,10,6,1,3,0,0,0,0,4,3,4,0,NA
"AUTOR",66.5,"VLo",83,10,7,1,2,2,0,0,0,5,2,5,0,NA
"AUTOR",66.5,"VLo",83,10,8,1,0,4,1,3,0,5,2,5,0,NA
"AUTOR",66.5,"VLo",83,10,9,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",66.5,"VLo",83,10,10,0,0,1,1,4,0,1,1,1,0,NA
"AUTOR",66.5,"VLo",83,10,11,0,0,1,1,3,0,1,1,1,0,NA
"AUTOR",66.5,"VLo",83,10,12,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",66.5,"VLo",83,10,13,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",66.5,"VLo",83,10,14,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",66.5,"VLo",83,10,15,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",66.5,"VLo",83,10,16,0,2,0,0,0,0,2,1,2,0,NA
"AUTOR",66.5,"VLo",83,10,17,0,2,0,0,0,0,2,1,2,0,NA
"AUTOR",66.5,"VLo",83,10,18,0,2,0,0,0,0,3,0,2,1,"V"
"AUTOR",16,"Me",84,10,1,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",16,"Me",84,10,2,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",16,"Me",84,10,3,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",16,"Me",84,10,4,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",16,"Me",84,10,5,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",16,"Me",84,10,6,1,1,2,0,0,0,4,2,4,0,NA
"AUTOR",16,"Me",84,10,7,1,0,0,0,0,0,1,1,1,0,NA
"AUTOR",22.5,"Lo",85,10,1,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",22.5,"Lo",85,10,2,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",22.5,"Lo",85,10,3,0,0,0,0,0,1,1,1,1,0,NA
"AUTOR",22.5,"Lo",85,10,4,0,0,0,0,0,1,1,1,1,0,NA
"AUTOR",22.5,"Lo",85,10,5,1,1,1,0,0,0,3,2,3,0,NA
"AUTOR",22.5,"Lo",85,10,6,1,1,1,0,0,0,3,2,3,0,NA
"AUTOR",22.5,"Lo",85,10,7,0,0,2,1,2,0,3,1,2,1,"C"
"AUTOR",45,"VLo",86,10,1,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",45,"VLo",86,10,2,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",45,"VLo",86,10,3,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",45,"VLo",86,10,4,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",45,"VLo",86,10,5,1,2,1,0,0,0,4,1,4,0,NA
"AUTOR",45,"VLo",86,10,6,1,1,2,0,0,0,4,2,4,0,NA
"AUTOR",45,"VLo",86,10,7,1,0,4,0,0,0,5,2,5,0,NA
"AUTOR",45,"VLo",86,10,8,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",45,"VLo",86,10,9,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",45,"VLo",86,10,10,1,2,1,0,0,0,4,2,4,0,NA
"AUTOR",45,"VLo",86,10,11,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",45,"VLo",86,10,12,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",45,"VLo",86,10,13,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",45,"VLo",86,10,14,0,0,1,1,6,0,2,1,1,1,"V"
"AUTOR",4.5,"Sh",88,10,1,0,1,0,0,0,0,1,0,1,0,NA
"AUTOR",4.5,"Sh",88,10,2,0,0,0,0,0,1,1,1,1,0,NA
"AUTOR",4.5,"Sh",88,10,3,1,2,0,0,0,0,3,2,3,0,NA
"AUTOR",41,"VLo",90,10,1,0,0,1,0,0,0,1,0,1,0,NA
"AUTOR",41,"VLo",90,10,2,0,1,0,0,0,0,1,0,1,0,NA
"AUTOR",41,"VLo",90,10,3,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",41,"VLo",90,10,4,0,1,0,0,0,0,1,0,1,0,NA
"AUTOR",41,"VLo",90,10,5,1,4,1,2,5,0,6,1,6,0,NA
"AUTOR",41,"VLo",90,10,6,1,0,0,0,0,0,1,1,1,0,NA
"AUTOR",41,"VLo",90,10,7,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",41,"VLo",90,10,8,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",41,"VLo",90,10,9,1,1,2,0,0,0,4,2,4,0,NA
"AUTOR",41,"VLo",90,10,10,1,2,1,1,2,0,4,3,4,0,NA
"AUTOR",41,"VLo",90,10,11,1,2,1,1,3,0,4,2,4,0,NA
"AUTOR",41,"VLo",90,10,12,1,1,0,0,0,0,2,2,2,0,NA
"AUTOR",41,"VLo",90,10,13,1,1,0,0,0,0,2,1,2,0,NA
"AUTOR",41,"VLo",90,10,14,0,0,1,0,0,0,1,0,1,0,NA
"AUTOR",41,"VLo",90,10,15,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",41,"VLo",90,10,16,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",41,"VLo",90,10,17,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",41,"VLo",90,10,18,1,0,0,0,0,0,1,1,1,0,NA
"AUTOR",2,"Sh",91,10,1,0,1,0,0,0,0,1,0,1,0,NA
"AUTOR",2,"Sh",91,10,2,1,2,0,0,0,0,4,0,3,1,"V"
"AUTOR",18,"Me",92,10,1,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",18,"Me",92,10,2,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",18,"Me",92,10,3,0,1,0,0,0,0,1,0,1,0,NA
"AUTOR",18,"Me",92,10,4,0,0,1,1,2,0,1,0,1,0,NA
"AUTOR",18,"Me",92,10,5,1,4,1,0,0,0,6,2,6,0,NA
"AUTOR",18,"Me",92,10,6,1,1,3,0,0,0,5,2,5,0,NA
"AUTOR",4,"Sh",93,10,1,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",4,"Sh",93,10,2,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",4,"Sh",93,10,3,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",4,"Sh",93,10,4,1,1,0,0,0,0,2,1,2,0,NA
"AUTOR",4,"Sh",93,10,5,0,1,1,0,0,0,3,1,2,1,"M"
"AUTOR",3,"Sh",94,10,1,0,0,1,0,0,0,1,0,1,0,NA
"AUTOR",3,"Sh",94,10,2,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",3,"Sh",94,10,3,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",3,"Sh",94,10,4,0,1,0,0,0,0,2,1,1,1,"V"
"AUTOR",43.5,"VLo",95,10,1,0,0,1,1,1,0,1,0,1,0,NA
"AUTOR",43.5,"VLo",95,10,2,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",43.5,"VLo",95,10,3,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",43.5,"VLo",95,10,4,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",43.5,"VLo",95,10,5,0,0,1,1,2,0,1,1,1,0,NA
"AUTOR",43.5,"VLo",95,10,6,1,5,2,0,0,0,8,4,8,0,NA
"AUTOR",43.5,"VLo",95,10,7,1,0,3,1,4,0,4,2,4,0,NA
"AUTOR",43.5,"VLo",95,10,8,0,1,1,1,3,0,2,1,2,0,NA
"AUTOR",43.5,"VLo",95,10,9,1,2,1,1,3,0,4,3,4,0,NA
"AUTOR",43.5,"VLo",95,10,10,0,0,1,1,3,0,1,1,1,0,NA
"AUTOR",43.5,"VLo",95,10,11,0,0,1,1,2,0,1,1,1,0,NA
"AUTOR",43.5,"VLo",95,10,12,0,0,1,1,3,0,1,1,1,0,NA
"AUTOR",43.5,"VLo",95,10,13,0,0,1,1,3,0,1,1,1,0,NA
"AUTOR",43.5,"VLo",95,10,14,0,0,1,1,2,0,1,1,1,0,NA
"AUTOR",43.5,"VLo",95,10,15,1,2,1,0,0,0,4,4,4,0,NA
"AUTOR",26,"Lo",97,10,1,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",26,"Lo",97,10,2,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",26,"Lo",97,10,3,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",26,"Lo",97,10,4,1,0,0,0,0,0,1,1,1,0,NA
"AUTOR",26,"Lo",97,10,5,1,1,3,2,4,0,5,1,5,0,NA
"AUTOR",26,"Lo",97,10,6,1,0,2,1,2,0,3,1,3,0,NA
"AUTOR",26,"Lo",97,10,7,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",26,"Lo",97,10,8,1,1,0,0,0,0,2,1,2,0,NA
"AUTOR",2.5,"Sh",99,10,1,1,0,0,0,0,0,2,0,1,1,"V"
"AUTOR",72,"VLo",100,10,1,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",72,"VLo",100,10,2,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",72,"VLo",100,10,3,0,0,0,0,0,1,1,1,1,0,NA
"AUTOR",72,"VLo",100,10,4,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",72,"VLo",100,10,5,0,2,0,0,0,0,2,1,2,0,NA
"AUTOR",72,"VLo",100,10,6,0,0,2,1,1,0,2,2,2,0,NA
"AUTOR",72,"VLo",100,10,7,0,1,1,0,0,0,2,1,2,0,NA
"AUTOR",72,"VLo",100,10,8,1,2,0,0,0,0,3,1,3,0,NA
"AUTOR",72,"VLo",100,10,9,1,2,2,0,0,0,5,1,5,0,NA
"AUTOR",72,"VLo",100,10,10,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",72,"VLo",100,10,11,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",72,"VLo",100,10,12,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",72,"VLo",100,10,13,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",72,"VLo",100,10,14,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",72,"VLo",100,10,15,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",72,"VLo",100,10,16,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",72,"VLo",100,10,17,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",72,"VLo",100,10,18,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",72,"VLo",100,10,19,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",72,"VLo",100,10,20,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",72,"VLo",100,10,21,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",72,"VLo",100,10,22,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",72,"VLo",100,10,23,0,2,0,0,0,0,3,1,2,1,"V"
"AUTOR",10,"Me",102,10,1,0,1,0,0,0,0,1,0,1,0,NA
"AUTOR",10,"Me",102,10,2,0,1,0,0,0,0,1,0,1,0,NA
"AUTOR",10,"Me",102,10,3,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",10,"Me",102,10,4,1,1,1,0,0,0,3,1,3,0,NA
"AUTOR",10,"Me",102,10,5,0,1,1,0,0,0,2,2,2,0,NA
"AUTOR",10,"Me",102,10,6,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",10,"Me",102,10,7,0,1,0,0,0,0,2,0,1,1,"C"
"AUTOR",2.5,"Sh",103,10,1,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",2.5,"Sh",103,10,2,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",2.5,"Sh",103,10,3,0,0,1,0,0,0,1,0,1,0,NA
"AUTOR",2.5,"Sh",103,10,4,1,0,2,1,3,0,4,1,3,1,"M"
"AUTOR",33,"Lo",104,10,1,0,1,0,0,0,0,1,0,1,0,NA
"AUTOR",33,"Lo",104,10,2,0,1,0,0,0,0,1,0,1,0,NA
"AUTOR",33,"Lo",104,10,3,0,1,0,0,0,0,1,0,1,0,NA
"AUTOR",33,"Lo",104,10,4,0,0,1,1,3,0,1,1,1,0,NA
"AUTOR",33,"Lo",104,10,5,0,1,3,1,3,0,4,2,4,0,NA
"AUTOR",33,"Lo",104,10,6,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",33,"Lo",104,10,7,0,0,1,1,3,0,1,1,1,0,NA
"AUTOR",33,"Lo",104,10,8,0,0,1,1,4,0,1,1,1,0,NA
"AUTOR",33,"Lo",104,10,9,0,0,1,1,4,0,1,1,1,0,NA
"AUTOR",33,"Lo",104,10,10,0,0,1,1,3,0,1,1,1,0,NA
"AUTOR",33,"Lo",104,10,11,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",3.5,"Sh",106,10,1,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",3.5,"Sh",106,10,2,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",3.5,"Sh",106,10,3,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",3.5,"Sh",106,10,4,1,0,1,0,0,0,3,0,2,1,"V"
"AUTOR",30,"Lo",107,10,1,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",30,"Lo",107,10,2,0,0,1,1,2,0,1,1,1,0,NA
"AUTOR",30,"Lo",107,10,3,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",30,"Lo",107,10,4,0,2,1,0,0,0,3,2,3,0,NA
"AUTOR",30,"Lo",107,10,5,1,1,2,0,0,0,4,2,4,0,NA
"AUTOR",30,"Lo",107,10,6,0,0,1,1,4,0,1,1,1,0,NA
"AUTOR",30,"Lo",107,10,7,1,3,1,1,4,0,5,2,5,0,NA
"AUTOR",30,"Lo",107,10,8,0,0,1,1,4,0,1,1,1,0,NA
"AUTOR",30,"Lo",107,10,9,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",30,"Lo",107,10,10,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",30,"Lo",107,10,11,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",30,"Lo",107,10,12,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",5.5,"Me",109,10,1,0,0,0,0,0,1,1,1,1,0,NA
"AUTOR",5.5,"Me",109,10,2,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",5.5,"Me",109,10,3,1,3,0,0,0,0,4,2,4,0,NA
"AUTOR",5.5,"Me",109,10,4,0,1,2,0,0,0,3,0,3,0,NA
"AUTOR",5.5,"Me",109,10,5,0,1,0,0,0,0,2,0,1,1,"C"
"AUTOR",33,"Lo",110,9,1,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",33,"Lo",110,9,2,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",33,"Lo",110,9,3,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",33,"Lo",110,9,4,1,3,0,0,0,0,4,2,4,0,NA
"AUTOR",33,"Lo",110,9,5,1,1,2,0,0,0,4,2,4,0,NA
"AUTOR",33,"Lo",110,9,6,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",33,"Lo",110,9,7,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",33,"Lo",110,9,8,0,0,1,1,3,0,1,1,1,0,NA
"AUTOR",33,"Lo",110,9,9,0,0,1,1,3,0,1,1,1,0,NA
"AUTOR",33,"Lo",110,9,10,0,0,1,1,4,0,1,1,1,0,NA
"AUTOR",33,"Lo",110,9,11,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",33,"Lo",110,9,12,0,0,1,1,3,0,1,1,1,0,NA
"AUTOR",33,"Lo",110,9,13,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",33,"Lo",110,9,14,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",33,"Lo",110,9,15,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",33,"Lo",110,9,16,1,0,0,0,0,0,2,0,1,1,"V"
"AUTOR",43,"VLo",111,9,1,0,0,0,0,0,1,1,1,1,0,NA
"AUTOR",43,"VLo",111,9,2,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",43,"VLo",111,9,3,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",43,"VLo",111,9,4,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",43,"VLo",111,9,5,0,1,0,0,0,0,1,0,1,0,NA
"AUTOR",43,"VLo",111,9,6,0,1,0,0,0,0,1,0,1,0,NA
"AUTOR",43,"VLo",111,9,7,1,2,0,0,0,0,3,0,3,0,NA
"AUTOR",43,"VLo",111,9,8,1,2,2,0,0,0,5,0,5,0,NA
"AUTOR",43,"VLo",111,9,9,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",43,"VLo",111,9,10,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",43,"VLo",111,9,11,0,0,1,1,3,0,1,1,1,0,NA
"AUTOR",43,"VLo",111,9,12,0,0,1,1,3,0,1,1,1,0,NA
"AUTOR",43,"VLo",111,9,13,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",43,"VLo",111,9,14,0,0,1,1,1,0,1,1,1,0,NA
"AUTOR",43,"VLo",111,9,15,0,0,1,1,3,0,1,1,1,0,NA
"AUTOR",43,"VLo",111,9,16,0,0,1,1,4,0,1,1,1,0,NA
"AUTOR",43,"VLo",111,9,17,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",43,"VLo",111,9,18,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",43,"VLo",111,9,19,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",4.8,"Sh",115,9,1,0,1,0,0,0,0,1,1,1,0,NA
"AUTOR",4.8,"Sh",115,9,2,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",4.8,"Sh",115,9,3,1,1,0,0,0,0,2,1,2,0,NA
"AUTOR",4.8,"Sh",115,9,4,1,0,1,1,2,0,3,0,2,1,"V"
"AUTOR",38.5,"Lo",116,9,1,0,1,0,0,0,0,1,0,1,0,NA
"AUTOR",38.5,"Lo",116,9,2,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",38.5,"Lo",116,9,3,0,0,1,0,0,0,1,1,1,0,NA
"AUTOR",38.5,"Lo",116,9,4,0,0,0,0,0,1,1,0,1,0,NA
"AUTOR",38.5,"Lo",116,9,5,1,2,1,1,3,0,4,2,4,0,NA
