tesi,unit,length,unit_2,diam,class,shoot_ID,tree,Length(node),rank_node,median_distance,norm_median_distance,abs_norm_median_distance,abs_median_distance,sylleptic,v,m,cl,nu,b,tot_buds_mvb,tot_buds_mv,shoot_type,nb_new_shoots,c_syl,v_syl,m_syl,tot_buds_syl_m_v
AUTOR,cm,54,mm,5.64,VLo,53,9,15,14,6,0.4,0.4,6,0,0,1,1,5,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,54,mm,5.64,VLo,53,9,15,15,7,0.5,0.47,7,0,0,1,1,4,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,8.5,mm,3.52,Me,54,9,7,1,-3,-0.4,0.43,3,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,8.5,mm,3.52,Me,54,9,7,2,-2,-0.3,0.29,2,0,0,0,0,0,1,1,0,PROLEPTIC,1,,,,
AUTOR,cm,8.5,mm,3.52,Me,54,9,7,3,-1,-0.1,0.14,1,0,0,1,1,3,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,8.5,mm,3.52,Me,54,9,7,4,0,0,0,0,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,8.5,mm,3.52,Me,54,9,7,5,1,0.1,0.14,1,1,0,0,1,3,0,0,0,SYLLEPTIC,2,1,2,2,4
AUTOR,cm,8.5,mm,3.52,Me,54,9,7,6,2,0.3,0.29,2,1,0,0,0,0,0,0,0,SYLLEPTIC,1,1,0,3,3
AUTOR,cm,8.5,mm,3.52,Me,54,9,7,7,3,0.4,0.43,3,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,6,mm,2.66,Me,55,9,5,1,-2,-0.4,0.4,2,0,1,0,0,0,0,1,1,PROLEPTIC,0,,,,
AUTOR,cm,6,mm,2.66,Me,55,9,5,2,-1,-0.2,0.2,1,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,6,mm,2.66,Me,55,9,5,3,0,0,0,0,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,6,mm,2.66,Me,55,9,5,4,1,0.2,0.2,1,0,0,1,1,3,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,6,mm,2.66,Me,55,9,5,5,2,0.4,0.4,2,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,10.2,mm,3.26,Me,56,9,8,1,-3.5,-0.4,0.44,3.5,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,10.2,mm,3.26,Me,56,9,8,2,-2.5,-0.3,0.31,2.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,10.2,mm,3.26,Me,56,9,8,3,-1.5,-0.2,0.19,1.5,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,10.2,mm,3.26,Me,56,9,8,4,-0.5,-0.1,0.06,0.5,0,1,1,1,2,0,2,2,PROLEPTIC,1,,,,
AUTOR,cm,10.2,mm,3.26,Me,56,9,8,5,0.5,0.1,0.06,0.5,1,0,0,1,3,0,0,0,SYLLEPTIC,2,1,2,1,3
AUTOR,cm,10.2,mm,3.26,Me,56,9,8,6,1.5,0.2,0.19,1.5,1,0,0,0,0,0,0,0,SYLLEPTIC,1,1,0,2,2
AUTOR,cm,10.2,mm,3.26,Me,56,9,8,7,2.5,0.3,0.31,2.5,0,0,2,0,0,0,2,2,PROLEPTIC,1,,,,
AUTOR,cm,10.2,mm,3.26,Me,56,9,8,8,3.5,0.4,0.44,3.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,12,mm,4.1,Me,57,9,7,1,-3,-0.4,0.43,3,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,12,mm,4.1,Me,57,9,7,2,-2,-0.3,0.29,2,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,12,mm,4.1,Me,57,9,7,3,-1,-0.1,0.14,1,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,12,mm,4.1,Me,57,9,7,4,0,0,0,0,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,12,mm,4.1,Me,57,9,7,5,1,0.1,0.14,1,1,0,0,1,2,0,0,0,SYLLEPTIC,2,1,2,3,5
AUTOR,cm,12,mm,4.1,Me,57,9,7,6,2,0.3,0.29,2,1,0,0,1,4,0,0,0,SYLLEPTIC,1,1,0,1,1
AUTOR,cm,12,mm,4.1,Me,57,9,7,7,3,0.4,0.43,3,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,2,mm,2.32,Sh,58,9,3,1,-1,-0.3,0.33,1,0,0,0,0,0,1,1,0,PROLEPTIC,1,,,,
AUTOR,cm,2,mm,2.32,Sh,58,9,3,2,0,0,0,0,1,0,0,1,1,0,0,0,SYLLEPTIC,1,1,0,1,1
AUTOR,cm,2,mm,2.32,Sh,58,9,3,3,1,0.3,0.33,1,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,54,mm,5.4,VLo,59,9,22,1,-10.5,-0.5,0.48,10.5,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,54,mm,5.4,VLo,59,9,22,2,-9.5,-0.4,0.43,9.5,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,54,mm,5.4,VLo,59,9,22,3,-8.5,-0.4,0.39,8.5,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,54,mm,5.4,VLo,59,9,22,4,-7.5,-0.3,0.34,7.5,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,54,mm,5.4,VLo,59,9,22,5,-6.5,-0.3,0.3,6.5,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,54,mm,5.4,VLo,59,9,22,6,-5.5,-0.2,0.25,5.5,1,0,0,0,0,0,0,0,SYLLEPTIC,2,1,0,2,2
AUTOR,cm,54,mm,5.4,VLo,59,9,22,7,-4.5,-0.2,0.2,4.5,0,0,2,2,3,0,2,2,PROLEPTIC,1,,,,
AUTOR,cm,54,mm,5.4,VLo,59,9,22,8,-3.5,-0.2,0.16,3.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,54,mm,5.4,VLo,59,9,22,9,-2.5,-0.1,0.11,2.5,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,54,mm,5.4,VLo,59,9,22,10,-1.5,-0.1,0.07,1.5,0,0,1,1,5,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,54,mm,5.4,VLo,59,9,22,11,-0.5,0,0.02,0.5,0,0,1,1,3,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,54,mm,5.4,VLo,59,9,22,12,0.5,0,0.02,0.5,0,1,1,1,2,0,2,2,PROLEPTIC,1,,,,
AUTOR,cm,54,mm,5.4,VLo,59,9,22,13,1.5,0.1,0.07,1.5,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,54,mm,5.4,VLo,59,9,22,14,2.5,0.1,0.11,2.5,0,1,1,1,1,0,2,2,PROLEPTIC,1,,,,
AUTOR,cm,54,mm,5.4,VLo,59,9,22,15,3.5,0.2,0.16,3.5,0,2,0,0,0,0,2,2,PROLEPTIC,2,,,,
AUTOR,cm,54,mm,5.4,VLo,59,9,22,16,4.5,0.2,0.2,4.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,54,mm,5.4,VLo,59,9,22,17,5.5,0.2,0.25,5.5,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,54,mm,5.4,VLo,59,9,22,18,6.5,0.3,0.3,6.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,54,mm,5.4,VLo,59,9,22,19,7.5,0.3,0.34,7.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,54,mm,5.4,VLo,59,9,22,20,8.5,0.4,0.39,8.5,1,0,0,0,0,0,0,0,SYLLEPTIC,2,1,2,0,2
AUTOR,cm,54,mm,5.4,VLo,59,9,22,21,9.5,0.4,0.43,9.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,54,mm,5.4,VLo,59,9,22,22,10.5,0.5,0.48,10.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,3,mm,2.64,Sh,60,9,4,1,-1.5,-0.4,0.38,1.5,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,3,mm,2.64,Sh,60,9,4,2,-0.5,-0.1,0.12,0.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,3,mm,2.64,Sh,60,9,4,3,0.5,0.1,0.12,0.5,1,0,0,0,0,0,0,0,SYLLEPTIC,0,1,1,0,1
AUTOR,cm,3,mm,2.64,Sh,60,9,4,4,1.5,0.4,0.38,1.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,46,mm,7.2,VLo,61,9,20,1,-9.5,-0.5,0.48,9.5,0,1,0,0,0,0,1,1,PROLEPTIC,0,,,,
AUTOR,cm,46,mm,7.2,VLo,61,9,20,2,-8.5,-0.4,0.42,8.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,46,mm,7.2,VLo,61,9,20,3,-7.5,-0.4,0.38,7.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,46,mm,7.2,VLo,61,9,20,4,-6.5,-0.3,0.32,6.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,46,mm,7.2,VLo,61,9,20,5,-5.5,-0.3,0.28,5.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,46,mm,7.2,VLo,61,9,20,6,-4.5,-0.2,0.22,4.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,46,mm,7.2,VLo,61,9,20,7,-3.5,-0.2,0.17,3.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,46,mm,7.2,VLo,61,9,20,8,-2.5,-0.1,0.12,2.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,46,mm,7.2,VLo,61,9,20,9,-1.5,-0.1,0.07,1.5,0,1,1,1,4,0,2,2,PROLEPTIC,1,,,,
AUTOR,cm,46,mm,7.2,VLo,61,9,20,10,-0.5,0,0.03,0.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,46,mm,7.2,VLo,61,9,20,11,0.5,0,0.03,0.5,0,1,1,1,5,0,2,2,PROLEPTIC,1,,,,
AUTOR,cm,46,mm,7.2,VLo,61,9,20,12,1.5,0.1,0.07,1.5,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,46,mm,7.2,VLo,61,9,20,13,2.5,0.1,0.12,2.5,0,1,1,1,5,0,2,2,PROLEPTIC,1,,,,
AUTOR,cm,46,mm,7.2,VLo,61,9,20,14,3.5,0.2,0.17,3.5,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,46,mm,7.2,VLo,61,9,20,15,4.5,0.2,0.22,4.5,0,1,1,1,4,0,2,2,PROLEPTIC,1,,,,
AUTOR,cm,46,mm,7.2,VLo,61,9,20,16,5.5,0.3,0.28,5.5,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,46,mm,7.2,VLo,61,9,20,17,6.5,0.3,0.32,6.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,46,mm,7.2,VLo,61,9,20,18,7.5,0.4,0.38,7.5,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,46,mm,7.2,VLo,61,9,20,19,8.5,0.4,0.42,8.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,46,mm,7.2,VLo,61,9,20,20,9.5,0.5,0.48,9.5,0,2,0,0,0,0,2,2,PROLEPTIC,1,,,,
AUTOR,cm,9,mm,2.66,Me,62,9,8,1,-3.5,-0.4,0.44,3.5,0,0,1,0,0,0,1,1,PROLEPTIC,0,,,,
AUTOR,cm,9,mm,2.66,Me,62,9,8,2,-2.5,-0.3,0.31,2.5,0,1,0,0,0,0,1,1,PROLEPTIC,0,,,,
AUTOR,cm,9,mm,2.66,Me,62,9,8,3,-1.5,-0.2,0.19,1.5,0,0,0,0,0,1,1,0,PROLEPTIC,1,,,,
AUTOR,cm,9,mm,2.66,Me,62,9,8,4,-0.5,-0.1,0.06,0.5,0,0,1,1,6,0,1,1,PROLEPTIC,0,,,,
AUTOR,cm,9,mm,2.66,Me,62,9,8,5,0.5,0.1,0.06,0.5,1,0,0,0,0,0,0,0,SYLLEPTIC,1,1,1,0,1
AUTOR,cm,9,mm,2.66,Me,62,9,8,6,1.5,0.2,0.19,1.5,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,9,mm,2.66,Me,62,9,8,7,2.5,0.3,0.31,2.5,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,9,mm,2.66,Me,62,9,8,8,3.5,0.4,0.44,3.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,4.8,mm,2.78,Sh,63,9,4,1,-1.5,-0.4,0.38,1.5,1,0,0,0,0,0,0,0,SYLLEPTIC,1,1,0,0,0
AUTOR,cm,4.8,mm,2.78,Sh,63,9,4,2,-0.5,-0.1,0.12,0.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,4.8,mm,2.78,Sh,63,9,4,3,0.5,0.1,0.12,0.5,1,0,0,2,3,0,0,0,SYLLEPTIC,1,1,0,2,2
AUTOR,cm,4.8,mm,2.78,Sh,63,9,4,4,1.5,0.4,0.38,1.5,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,28,mm,4.44,Lo,64,9,16,1,-7.5,-0.5,0.47,7.5,0,1,0,0,0,0,1,1,PROLEPTIC,0,,,,
AUTOR,cm,28,mm,4.44,Lo,64,9,16,2,-6.5,-0.4,0.41,6.5,0,0,0,0,0,1,1,0,PROLEPTIC,1,,,,
AUTOR,cm,28,mm,4.44,Lo,64,9,16,3,-5.5,-0.3,0.34,5.5,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,28,mm,4.44,Lo,64,9,16,4,-4.5,-0.3,0.28,4.5,0,1,0,0,0,0,1,1,PROLEPTIC,0,,,,
AUTOR,cm,28,mm,4.44,Lo,64,9,16,5,-3.5,-0.2,0.22,3.5,1,0,0,0,0,0,0,0,SYLLEPTIC,1,1,3,0,3
AUTOR,cm,28,mm,4.44,Lo,64,9,16,6,-2.5,-0.2,0.16,2.5,1,0,0,1,1,0,0,0,SYLLEPTIC,2,1,0,3,3
AUTOR,cm,28,mm,4.44,Lo,64,9,16,7,-1.5,-0.1,0.09,1.5,1,0,0,0,0,0,0,0,SYLLEPTIC,2,1,3,0,3
AUTOR,cm,28,mm,4.44,Lo,64,9,16,8,-0.5,0,0.03,0.5,1,0,0,0,0,0,0,0,SYLLEPTIC,1,1,1,0,1
AUTOR,cm,28,mm,4.44,Lo,64,9,16,9,0.5,0,0.03,0.5,0,0,1,1,2,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,28,mm,4.44,Lo,64,9,16,10,1.5,0.1,0.09,1.5,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,28,mm,4.44,Lo,64,9,16,11,2.5,0.2,0.16,2.5,0,0,1,1,2,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,28,mm,4.44,Lo,64,9,16,12,3.5,0.2,0.22,3.5,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,28,mm,4.44,Lo,64,9,16,13,4.5,0.3,0.28,4.5,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,28,mm,4.44,Lo,64,9,16,14,5.5,0.3,0.34,5.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,28,mm,4.44,Lo,64,9,16,15,6.5,0.4,0.41,6.5,1,0,0,0,0,0,0,0,SYLLEPTIC,1,1,0,0,0
AUTOR,cm,28,mm,4.44,Lo,64,9,16,16,7.5,0.5,0.47,7.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,10,mm,3.52,Me,65,9,7,1,-3,-0.4,0.43,3,0,0,1,0,0,0,1,1,PROLEPTIC,0,,,,
AUTOR,cm,10,mm,3.52,Me,65,9,7,2,-2,-0.3,0.29,2,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,10,mm,3.52,Me,65,9,7,3,-1,-0.1,0.14,1,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,10,mm,3.52,Me,65,9,7,4,0,0,0,0,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,10,mm,3.52,Me,65,9,7,5,1,0.1,0.14,1,1,0,0,0,0,0,0,0,SYLLEPTIC,2,1,0,3,3
AUTOR,cm,10,mm,3.52,Me,65,9,7,6,2,0.3,0.29,2,1,0,0,0,0,0,0,0,SYLLEPTIC,0,1,0,4,4
AUTOR,cm,10,mm,3.52,Me,65,9,7,7,3,0.4,0.43,3,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,58,mm,6.72,VLo,66,9,19,1,-9,-0.5,0.47,9,0,1,0,0,0,0,1,1,PROLEPTIC,0,,,,
AUTOR,cm,58,mm,6.72,VLo,66,9,19,2,-8,-0.4,0.42,8,0,1,0,0,0,0,1,1,PROLEPTIC,0,,,,
AUTOR,cm,58,mm,6.72,VLo,66,9,19,3,-7,-0.4,0.37,7,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,58,mm,6.72,VLo,66,9,19,4,-6,-0.3,0.32,6,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,58,mm,6.72,VLo,66,9,19,5,-5,-0.3,0.26,5,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,58,mm,6.72,VLo,66,9,19,6,-4,-0.2,0.21,4,0,0,0,0,0,1,1,0,PROLEPTIC,1,,,,
AUTOR,cm,58,mm,6.72,VLo,66,9,19,7,-3,-0.2,0.16,3,1,0,0,0,0,0,0,0,SYLLEPTIC,1,1,2,2,4
AUTOR,cm,58,mm,6.72,VLo,66,9,19,8,-2,-0.1,0.11,2,0,0,1,1,2,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,58,mm,6.72,VLo,66,9,19,9,-1,-0.1,0.05,1,0,0,1,1,4,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,58,mm,6.72,VLo,66,9,19,10,0,0,0,0,0,0,0,0,0,1,1,0,PROLEPTIC,1,,,,
AUTOR,cm,58,mm,6.72,VLo,66,9,19,11,1,0.1,0.05,1,0,0,1,1,5,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,58,mm,6.72,VLo,66,9,19,12,2,0.1,0.11,2,0,0,1,1,5,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,58,mm,6.72,VLo,66,9,19,13,3,0.2,0.16,3,0,0,1,1,4,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,58,mm,6.72,VLo,66,9,19,14,4,0.2,0.21,4,0,0,1,1,4,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,58,mm,6.72,VLo,66,9,19,15,5,0.3,0.26,5,0,0,1,1,4,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,58,mm,6.72,VLo,66,9,19,16,6,0.3,0.32,6,0,0,1,1,3,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,58,mm,6.72,VLo,66,9,19,17,7,0.4,0.37,7,0,0,1,1,5,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,58,mm,6.72,VLo,66,9,19,18,8,0.4,0.42,8,0,0,1,1,5,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,58,mm,6.72,VLo,66,9,19,19,9,0.5,0.47,9,0,2,0,0,0,0,2,2,PROLEPTIC,1,,,,
AUTOR,cm,26.5,mm,4.42,Lo,67,9,12,1,-5.5,-0.5,0.46,5.5,0,1,0,0,0,0,1,1,PROLEPTIC,0,,,,
AUTOR,cm,26.5,mm,4.42,Lo,67,9,12,2,-4.5,-0.4,0.38,4.5,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,26.5,mm,4.42,Lo,67,9,12,3,-3.5,-0.3,0.29,3.5,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,26.5,mm,4.42,Lo,67,9,12,4,-2.5,-0.2,0.21,2.5,1,0,0,0,0,0,0,0,SYLLEPTIC,2,1,3,0,3
AUTOR,cm,26.5,mm,4.42,Lo,67,9,12,5,-1.5,-0.1,0.12,1.5,1,0,0,1,3,0,0,0,SYLLEPTIC,2,1,1,2,3
AUTOR,cm,26.5,mm,4.42,Lo,67,9,12,6,-0.5,0,0.04,0.5,0,0,1,1,3,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,26.5,mm,4.42,Lo,67,9,12,7,0.5,0,0.04,0.5,0,0,1,1,2,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,26.5,mm,4.42,Lo,67,9,12,8,1.5,0.1,0.12,1.5,0,0,1,1,5,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,26.5,mm,4.42,Lo,67,9,12,9,2.5,0.2,0.21,2.5,0,0,1,1,3,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,26.5,mm,4.42,Lo,67,9,12,10,3.5,0.3,0.29,3.5,0,0,1,1,3,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,26.5,mm,4.42,Lo,67,9,12,11,4.5,0.4,0.38,4.5,1,0,0,0,0,0,0,0,SYLLEPTIC,1,1,2,0,2
AUTOR,cm,26.5,mm,4.42,Lo,67,9,12,12,5.5,0.5,0.46,5.5,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,26.5,mm,5.04,Lo,68,9,13,1,-6,-0.5,0.46,6,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,26.5,mm,5.04,Lo,68,9,13,2,-5,-0.4,0.38,5,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,26.5,mm,5.04,Lo,68,9,13,3,-4,-0.3,0.31,4,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,26.5,mm,5.04,Lo,68,9,13,4,-3,-0.2,0.23,3,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,26.5,mm,5.04,Lo,68,9,13,5,-2,-0.2,0.15,2,1,0,0,0,0,0,0,0,SYLLEPTIC,2,1,2,1,3
AUTOR,cm,26.5,mm,5.04,Lo,68,9,13,6,-1,-0.1,0.08,1,1,0,0,2,6,0,0,0,SYLLEPTIC,1,1,0,3,3
AUTOR,cm,26.5,mm,5.04,Lo,68,9,13,7,0,0,0,0,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,26.5,mm,5.04,Lo,68,9,13,8,1,0.1,0.08,1,0,0,1,1,4,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,26.5,mm,5.04,Lo,68,9,13,9,2,0.2,0.15,2,0,0,1,1,3,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,26.5,mm,5.04,Lo,68,9,13,10,3,0.2,0.23,3,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,26.5,mm,5.04,Lo,68,9,13,11,4,0.3,0.31,4,1,0,0,0,0,0,0,0,SYLLEPTIC,1,1,0,0,0
AUTOR,cm,26.5,mm,5.04,Lo,68,9,13,12,5,0.4,0.38,5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,26.5,mm,5.04,Lo,68,9,13,13,6,0.5,0.46,6,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,6.5,mm,2.84,Me,69,9,5,1,-2,-0.4,0.4,2,0,0,0,0,0,1,1,0,PROLEPTIC,1,,,,
AUTOR,cm,6.5,mm,2.84,Me,69,9,5,2,-1,-0.2,0.2,1,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,6.5,mm,2.84,Me,69,9,5,3,0,0,0,0,1,0,0,0,0,0,0,0,SYLLEPTIC,1,1,1,2,3
AUTOR,cm,6.5,mm,2.84,Me,69,9,5,4,1,0.2,0.2,1,1,0,0,1,1,0,0,0,SYLLEPTIC,0,1,0,1,1
AUTOR,cm,6.5,mm,2.84,Me,69,9,5,5,2,0.4,0.4,2,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,42,mm,6.43,VLo,70,10,16,1,-7.5,-0.5,0.47,7.5,0,1,0,0,0,0,1,1,PROLEPTIC,0,,,,
AUTOR,cm,42,mm,6.43,VLo,70,10,16,2,-6.5,-0.4,0.41,6.5,0,0,0,0,0,1,1,0,PROLEPTIC,1,,,,
AUTOR,cm,42,mm,6.43,VLo,70,10,16,3,-5.5,-0.3,0.34,5.5,0,0,0,0,0,1,1,0,PROLEPTIC,1,,,,
AUTOR,cm,42,mm,6.43,VLo,70,10,16,4,-4.5,-0.3,0.28,4.5,0,0,0,0,0,1,1,0,PROLEPTIC,1,,,,
AUTOR,cm,42,mm,6.43,VLo,70,10,16,5,-3.5,-0.2,0.22,3.5,0,1,0,0,0,0,1,1,PROLEPTIC,0,,,,
AUTOR,cm,42,mm,6.43,VLo,70,10,16,6,-2.5,-0.2,0.16,2.5,1,0,0,0,0,0,0,0,SYLLEPTIC,0,1,4,0,4
AUTOR,cm,42,mm,6.43,VLo,70,10,16,7,-1.5,-0.1,0.09,1.5,1,0,0,1,3,0,0,0,SYLLEPTIC,1,1,3,1,4
AUTOR,cm,42,mm,6.43,VLo,70,10,16,8,-0.5,0,0.03,0.5,1,0,0,1,2,0,0,0,SYLLEPTIC,2,1,2,2,4
AUTOR,cm,42,mm,6.43,VLo,70,10,16,9,0.5,0,0.03,0.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,42,mm,6.43,VLo,70,10,16,10,1.5,0.1,0.09,1.5,0,0,1,1,4,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,42,mm,6.43,VLo,70,10,16,11,2.5,0.2,0.16,2.5,1,0,0,0,0,0,0,0,SYLLEPTIC,2,1,2,0,2
AUTOR,cm,42,mm,6.43,VLo,70,10,16,12,3.5,0.2,0.22,3.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,42,mm,6.43,VLo,70,10,16,13,4.5,0.3,0.28,4.5,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,42,mm,6.43,VLo,70,10,16,14,5.5,0.3,0.34,5.5,0,0,1,1,4,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,42,mm,6.43,VLo,70,10,16,15,6.5,0.4,0.41,6.5,0,0,1,1,4,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,42,mm,6.43,VLo,70,10,16,16,7.5,0.5,0.47,7.5,0,0,1,1,2,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,5,mm,3.6,Sh,71,10,6,1,-2.5,-0.4,0.42,2.5,0,1,0,0,0,0,1,1,PROLEPTIC,0,,,,
